id,airline,destination,phone
1290,JETBLUE,NEW YORK-JFK,(441) 445-6532
689,CATHAY PACIFIC,HONG KONG,325 795 2455
2837,UNITED,CHICAGO-O'HARE,593 829 6250
2857,UNITED,SEATTLE,566-482-9004
208,AMERICAN,LOS ANGELES,542 537 6770
1601,SINGAPORE AIRLINES,SINGAPORE,716 191 1741
2582,UNITED,CHICAGO-O'HARE,491-727-7162
2720,AIR FRANCE/KLM,PARIS-DE GAULLE,167-336-5660
399,ALASKA,LOS ANGELES,358 831 0725
2452,UNITED,DENVER,432 979 7292
650,ALASKA,WASHINGTON DC-DULLES,(205) 382-5599
2518,ALASKA,SALT LAKE CITY,(208) 794-9612
1692,ALASKA,SANTA ANA,728 662 3934
571,EMIRATES,DUBAI,380-918-8572
717,AIR FRANCE/KLM,PARIS-DE GAULLE,(905) 742-3525
2963,AMERICAN,CHARLOTTE,151 434 6989
2912,DELTA,SEATTLE,755 544 2629
1655,EMIRATES,DUBAI,633 181 4494
1700,AIR FRANCE/KLM,PARIS-DE GAULLE,346 706 5964
870,ALASKA,SEATTLE,688 690 2184
945,AIR CANADA,TORONTO,618 717 1697
2586,UNITED,CHICAGO-O'HARE,185-321-6877
2232,SOUTHWEST,SANTA ANA,(147) 535-3529
2400,UNITED INTL,BEIJING,(152) 912-4118
299,SOUTHWEST,LOS ANGELES,726 943 7486
452,UNITED,DALLAS-FT. WORTH,(634) 521-4714
1613,VIRGIN ATLANTIC,LONDON HEATHROW,670-248-0186
2515,ALASKA,SALT LAKE CITY,(121) 509-7306
568,EMIRATES,DUBAI,(105) 635-5212
2269,UNITED,LOS ANGELES,(732) 168-0110
313,UNITED,WASHINGTON DC-DULLES,364 834 3150
821,ALASKA,SEATTLE,176 508 2778
860,ALASKA,PORTLAND,120 941 0833
1251,CHINA EASTERN,SHANGHAI,670 902 3199
1554,DELTA,NEW YORK-JFK,(214) 250-8756
1556,DELTA,NEW YORK-JFK,(119) 975-8484
1656,EMIRATES,DUBAI,297 484 3285
2661,AEROMEXICO,MEXICO CITY,(489) 534-6272
2842,UNITED,CHICAGO-O'HARE,(610) 716-5732
3162,UNITED,SAN DIEGO,(456) 925-4236
2129,UNITED INTL,MEXICO CITY,743-103-7645
686,CATHAY PACIFIC,HONG KONG,432-281-3682
2168,FRONTIER,DENVER,(167) 144-9470
3217,ALASKA,PORTLAND,648 685 6188
653,UNITED INTL,MUNICH,548 191 4898
2626,UNITED,CHICAGO-O'HARE,288 110 9483
1962,UNITED,BOSTON,946-558-5801
2723,AIR FRANCE/KLM,PARIS-DE GAULLE,388 744 9637
2754,AIR FRANCE/KLM,PARIS-DE GAULLE,506 463 9129
3016,UNITED,PORTLAND,(848) 149-5208
1604,VIRGIN ATLANTIC,LONDON HEATHROW,(970) 908-2298
2402,UNITED INTL,BEIJING,(843) 120-5653
1693,ALASKA,SANTA ANA,306 394 8640
368,LUFTHANSA,FRANKFURT,170-641-3537
2401,UNITED INTL,SYDNEY,860 723 5066
672,AIR FRANCE/KLM,PARIS-DE GAULLE,814-895-6610
2667,AEROMEXICO,MEXICO CITY,(139) 727-9901
3259,UNITED,SAN DIEGO,598 735 8557
2048,UNITED,NEWARK,593 895 6761
2743,DELTA,ATLANTA,(817) 824-3849
532,EMIRATES,DUBAI,508 484 9738
862,ALASKA,PORTLAND,719 489 4724
2519,UNITED,CHICAGO-O'HARE,503-671-4901
2630,UNITED,CHICAGO-O'HARE,275 649 8183
2436,AIR NEW ZEALAND,AUCKLAND,968 130 7012
1632,KOREAN AIR,SEOUL,290 367 6676
276,UNITED,LOS ANGELES,499 766 9941
1158,SOUTHWEST,SAN DIEGO,538-393-2243
1224,SOUTHWEST,LAS VEGAS,(540) 362-7136
2178,CHINA EASTERN,QINGDAO,(802) 910-1742
2222,SOUTHWEST,PHOENIX,845 544 4748
450,UNITED,INDIANAPOLIS,784-458-8425
3251,UNITED,SAN DIEGO,(365) 217-0634
451,ALASKA,LAS VEGAS,708 500 2758
372,LUFTHANSA,FRANKFURT,(594) 797-7729
1071,AIR CANADA,CALGARY,982 555 9504
2015,BRITISH AIRWAYS,LONDON HEATHROW,477-307-3338
2520,ALASKA,SALT LAKE CITY,744-301-1148
2184,QANTAS,SYDNEY,389 484 8888
2165,FRONTIER,DENVER,739 303 6128
823,ALASKA,SEATTLE,175 905 9962
1453,UNITED,PORTLAND,(900) 462-1379
3187,DELTA,LOS ANGELES,878-636-2294
2324,QANTAS,SYDNEY,(998) 692-1900
2717,UNITED,KAHULUI,994 421 8642
1518,INTERJET,GUADALAJARA,304-225-5895
3030,UNITED,PORTLAND,931-522-5498
1065,AIR CANADA,CALGARY,838 898 2275
757,AIR CANADA,TORONTO,718 187 7125
1644,VIRGIN ATLANTIC,LONDON HEATHROW,943 561 8955
2959,AMERICAN,NEW YORK-JFK,341 261 6456
1132,SOUTHWEST,SAN DIEGO,(507) 483-3618
936,AIR CANADA,TORONTO,826 266 0205
566,EMIRATES,DUBAI,(380) 449-7849
2922,DELTA,SEATTLE,589-975-0198
1244,CHINA EASTERN,SHANGHAI,657 680 8781
2596,AEROMEXICO,MEXICO CITY,501-668-7869
1052,AIR CANADA,CALGARY,224 365 8299
931,ALASKA,RALEIGH-DURHAM,747 588 1968
3100,COPA,PANAMA CITY,(706) 836-7047
1411,UNITED,LAS VEGAS,(698) 462-6742
726,AIR FRANCE/KLM,PARIS-DE GAULLE,748 446 1257
435,UNITED,HONOLULU,525-552-4162
1605,VIRGIN ATLANTIC,LONDON HEATHROW,635-714-8302
2263,WOW,REYKJAVIK,114 668 2834
825,ALASKA,SEATTLE,404 788 2855
1752,LUFTHANSA,MUNICH,673 292 2444
2964,AMERICAN,CHARLOTTE,136 788 1426
1534,ALASKA,LOS ANGELES,564 677 3934
2480,UNITED,DENVER,213 981 7762
1405,UNITED,KANSAS CITY,453-556-0852
2669,AEROMEXICO,MEXICO CITY,423 593 4483
1606,VIRGIN ATLANTIC,LONDON HEATHROW,820 609 7454
539,EMIRATES,DUBAI,131-641-1331
570,ALASKA,SEATTLE,824 540 9579
3083,PHILIPPINE AIRLINES,MANILA,(753) 726-0123
1875,AMERICAN,CHICAGO-O'HARE,739 737 9041
2919,TURKISH AIRLINES,ISTANBUL,609-332-7370
1333,UNITED INTL,KANSAI,426-182-1365
3113,ALASKA,NEWARK,(347) 782-5787
2045,UNITED,NEWARK,898-210-6218
3257,UNITED,SAN DIEGO,938 394 0411
609,ALASKA,WASHINGTON DC-DULLES,904 844 1759
1912,AIR FRANCE/KLM,PARIS-DE GAULLE,658-861-4306
3082,UNITED,SPOKANE,(716) 184-1232
1978,UNITED,BALTIMORE,380-105-1757
2162,CHINA EASTERN,QINGDAO,(969) 555-0453
1550,AIR CHINA,BEIJING,249 452 4370
2307,AMERICAN,CHICAGO-O'HARE,443 384 8253
1492,FRONTIER,DENVER,711 289 2247
1521,DELTA,LOS ANGELES,343-973-0193
1722,AIR CANADA,TORONTO,367 650 3720
1279,CHINA SOUTHERN,WUHAN,(265) 286-5671
2487,UNITED,CHICAGO-O'HARE,148 630 8560
2902,DELTA,SEATTLE,413-727-2672
2958,SOUTHWEST,LOS ANGELES,(162) 332-5838
3225,AMERICAN,PHOENIX,(229) 604-7790
474,UNITED,DENVER,(892) 301-0333
1746,LUFTHANSA,MUNICH,148 501 5084
3101,ALASKA,NEWARK,564 780 8272
1199,SOUTHWEST,LAS VEGAS,524 190 0899
2884,EVA AIR,TAIPEI,463 792 2782
1775,UNITED,RALEIGH-DURHAM,(331) 472-8624
3005,UNITED,NASHVILLE,522-286-5318
2974,UNITED,LOS ANGELES,310 719 4550
3017,ALASKA,PUERTO VALLARTA,314-360-4288
2993,UNITED,BALTIMORE,(301) 534-5754
2986,UNITED,PORTLAND,822 271 5719
2998,UNITED,BURBANK,(341) 473-0639
3027,ALASKA,SEATTLE,(835) 882-3693
3008,DELTA,NEW YORK-JFK,465-550-6610
2980,UNITED,NASHVILLE,388 100 1482
3011,ALASKA,WASHINGTON DC-DULLES,(589) 194-0523
2995,ALASKA,NEW YORK-JFK,982 842 4913
3013,UNITED,AUSTIN,671 913 4563
2985,UNITED,LOS ANGELES,144 468 5864
2978,SOUTHWEST,PHOENIX,194 344 4039
2967,UNITED,HONOLULU,331 747 5714
3015,UNITED,WASHINGTON DC-DULLES,221-190-1449
3000,DELTA,MINNEAPOLIS-ST. PAUL,(322) 843-0185
2991,UNITED,KAHULUI,676-614-9095
2969,UNITED,HONOLULU,(190) 975-2514
3020,ALASKA,SEATTLE,(909) 382-3774
2988,FRONTIER,DENVER,956 257 9319
3021,ALASKA,SEATTLE,362 145 8268
3002,DELTA,MINNEAPOLIS-ST. PAUL,570 727 3998
2982,SOUTHWEST,SANTA ANA,225 964 9193
3024,ALASKA,SEATTLE,227 419 9482
9001,UNITED,AUSTIN,949 360 7605
2971,UNITED,CHICAGO-O'HARE,(347) 896-3463
9002,UNITED,NEWARK,794 939 9735
9004,AIR CANADA,VANCOUVER,413 754 3034
9003,ALASKA,PORTLAND,806 730 0459
